timestamp,service_name,cpu_usage,memory_usage,disk_io,network_latency_ms,request_count,error_rate,response_time_p99,active_connections,gc_pause_ms,thread_count,is_anomaly
2026-07-02T15:50:00Z,search-service,53.66,70.09,23.82,25.24,9850,0.0826,77.89,190,6.74,82,0
2026-07-02T15:50:00Z,cache-layer,7.0,75.78,3.24,1.48,29068,0.0074,3.31,588,7.45,243,0
2026-07-02T15:50:00Z,message-queue,18.54,44.25,6.21,2.22,21019,0.0264,8.52,426,3.0,168,0
2026-07-02T15:50:00Z,postgres-primary,52.54,81.99,21.68,13.62,14223,0.0188,42.42,283,8.63,111,0
2026-07-02T15:50:00Z,postgres-replica,41.14,69.41,17.24,12.44,9217,0.0155,35.86,195,6.54,78,0
2026-07-02T15:55:00Z,api-gateway,35.27,59.71,13.9,6.73,17764,0.0531,18.16,331,8.34,135,0
2026-07-02T15:55:00Z,auth-service,27.39,47.82,11.89,3.0,8969,0.0218,9.2,201,3.84,75,0
2026-07-02T15:55:00Z,user-service,35.85,51.83,18.41,4.34,11827,0.0137,6.51,239,4.87,103,0
2026-07-02T15:55:00Z,order-service,43.88,65.39,16.98,11.1,8095,0.0494,27.5,157,5.63,68,0
2026-07-02T15:55:00Z,payment-service,26.22,57.55,13.74,13.3,3341,0.0,41.07,56,7.78,26,0
2026-07-02T15:55:00Z,inventory-service,32.42,50.08,11.7,6.63,5626,0.0292,18.95,101,6.35,40,0
2026-07-02T15:55:00Z,notification-svc,14.35,37.66,8.64,17.47,4645,0.0616,51.62,94,3.36,41,0
2026-07-02T15:55:00Z,search-service,55.53,70.27,23.73,25.16,10575,0.0854,84.75,218,6.44,84,0
2026-07-02T15:55:00Z,cache-layer,10.54,75.55,5.17,1.0,29306,0.01,12.16,582,6.81,233,0
2026-07-02T15:55:00Z,message-queue,20.33,44.82,9.64,1.79,21153,0.0191,2.68,412,5.43,166,0
2026-07-02T15:55:00Z,postgres-primary,60.46,82.68,24.97,15.67,14135,0.0115,43.08,281,8.41,110,0
2026-07-02T15:55:00Z,postgres-replica,43.74,72.89,16.85,13.28,9300,0.0047,36.7,190,8.38,78,0
2026-07-02T16:00:00Z,api-gateway,39.29,60.43,14.41,2.76,15393,0.0613,13.77,314,6.95,126,0
2026-07-02T16:00:00Z,auth-service,25.25,45.21,11.37,3.61,7790,0.0257,9.61,150,5.49,55,0
2026-07-02T16:00:00Z,user-service,27.15,49.66,5.68,3.7,10031,0.0236,5.56,192,4.66,79,0
2026-07-02T16:00:00Z,order-service,46.52,64.58,21.99,10.61,7173,0.0463,29.53,140,7.5,58,0
2026-07-02T16:00:00Z,payment-service,21.61,54.8,7.22,12.37,3148,0.0064,38.48,57,6.38,18,0
2026-07-02T16:00:00Z,inventory-service,21.1,51.04,9.54,7.11,5165,0.0153,20.44,104,4.1,46,0
2026-07-02T16:00:00Z,notification-svc,20.84,37.96,7.16,15.44,4047,0.0518,48.69,101,4.2,35,0
2026-07-02T16:00:00Z,search-service,47.56,70.39,20.87,25.23,8775,0.0635,78.86,168,6.01,73,0
2026-07-02T16:00:00Z,cache-layer,8.94,76.59,2.85,1.0,25267,0.0,1.5,480,5.39,188,0
2026-07-02T16:00:00Z,message-queue,18.65,41.62,6.55,1.0,17981,0.007,2.07,381,3.96,161,0
2026-07-02T16:00:00Z,postgres-primary,51.13,81.2,23.0,12.71,11986,0.0161,44.46,232,7.27,92,0
2026-07-02T16:00:00Z,postgres-replica,36.82,71.36,13.19,12.94,8338,0.0235,46.4,176,6.28,70,0
2026-07-02T16:05:00Z,api-gateway,33.85,59.7,12.48,4.75,15218,0.0517,7.12,328,6.62,121,0
2026-07-02T16:05:00Z,auth-service,22.88,44.76,10.87,4.64,8010,0.0132,11.25,171,3.59,70,0
2026-07-02T16:05:00Z,user-service,28.65,50.01,8.79,4.49,10083,0.0187,9.97,194,3.44,78,0
2026-07-02T16:05:00Z,order-service,38.24,64.82,15.08,10.06,6999,0.0503,23.24,129,5.11,49,0
2026-07-02T16:05:00Z,payment-service,44.95,55.08,10.02,13.28,3357,7.161,45.82,63,5.19,24,1
2026-07-02T16:05:00Z,inventory-service,24.37,49.54,6.8,6.28,4934,0.0314,18.48,80,4.54,34,0
2026-07-02T16:05:00Z,notification-svc,18.71,39.69,9.66,16.21,4159,0.0672,49.23,81,5.53,36,0
2026-07-02T16:05:00Z,search-service,43.18,67.26,13.17,24.27,9167,0.0621,76.17,188,5.65,80,0
2026-07-02T16:05:00Z,cache-layer,13.76,75.16,7.92,1.0,24788,0.0,7.01,507,8.06,200,0
2026-07-02T16:05:00Z,message-queue,19.57,47.14,9.62,1.64,18140,0.0065,2.46,347,4.68,135,0
2026-07-02T16:05:00Z,postgres-primary,51.49,78.81,20.09,13.04,12544,0.0118,42.72,249,8.24,99,0
2026-07-02T16:05:00Z,postgres-replica,35.39,68.88,13.35,14.67,8117,0.0031,48.48,154,7.28,53,0
2026-07-02T16:10:00Z,api-gateway,36.63,59.25,16.35,4.43,14907,0.0517,18.23,315,5.47,125,0
2026-07-02T16:10:00Z,auth-service,23.82,43.53,10.83,3.3,7719,0.021,4.95,162,3.59,70,0
2026-07-02T16:10:00Z,user-service,30.98,50.33,11.24,3.49,9990,0.0327,5.24,180,3.31,64,0
2026-07-02T16:10:00Z,order-service,42.21,65.71,17.84,10.6,6766,0.0348,37.44,129,6.96,40,0
2026-07-02T16:10:00Z,payment-service,21.07,56.6,11.46,11.61,3580,0.0261,28.0,61,8.48,29,0
2026-07-02T16:10:00Z,inventory-service,25.67,48.02,9.69,6.63,4863,0.0293,20.63,96,5.58,29,0
2026-07-02T16:10:00Z,notification-svc,12.91,38.71,5.11,12.88,4072,0.0403,29.03,82,4.01,42,0
2026-07-02T16:10:00Z,search-service,44.55,68.98,14.65,23.98,8741,0.0674,77.73,185,6.65,79,0
2026-07-02T16:10:00Z,cache-layer,14.01,75.32,5.45,1.0,25079,0.0,2.86,509,7.5,205,0
2026-07-02T16:10:00Z,message-queue,17.4,46.45,7.71,1.2,18260,0.0055,3.89,359,5.09,137,0
2026-07-02T16:10:00Z,postgres-primary,49.6,77.42,22.86,11.99,11809,0.0149,43.1,240,7.38,97,0
2026-07-02T16:10:00Z,postgres-replica,33.82,70.15,17.5,13.76,7973,0.0,39.27,155,7.67,59,0
2026-07-02T16:15:00Z,api-gateway,33.77,60.3,16.29,6.33,14933,0.0474,10.1,291,4.93,116,0
2026-07-02T16:15:00Z,auth-service,24.14,47.56,10.88,2.59,7730,0.0016,3.89,145,3.52,60,0
2026-07-02T16:15:00Z,user-service,33.08,49.93,12.91,5.04,10003,0.0198,12.51,183,4.13,62,0
2026-07-02T16:15:00Z,order-service,37.85,64.21,16.79,9.67,6986,0.0362,27.51,146,6.7,65,0
2026-07-02T16:15:00Z,payment-service,16.47,52.26,5.99,12.03,2946,0.0206,42.97,65,5.81,25,0
2026-07-02T16:15:00Z,inventory-service,27.08,50.25,8.25,6.61,4952,0.0316,20.31,114,7.0,47,0
2026-07-02T16:15:00Z,notification-svc,14.62,40.85,9.0,14.55,3907,0.0578,41.8,55,5.05,23,0
2026-07-02T16:15:00Z,search-service,48.38,66.62,21.78,26.77,9065,0.0805,85.25,186,6.5,70,0
2026-07-02T16:15:00Z,cache-layer,6.6,75.96,1.0,2.56,25259,0.0,3.84,497,8.05,203,0
2026-07-02T16:15:00Z,message-queue,13.46,44.97,3.16,2.19,18027,0.0148,12.63,341,3.74,136,0
2026-07-02T16:15:00Z,postgres-primary,50.14,79.42,19.05,11.85,11820,0.021,33.3,225,7.53,87,0
2026-07-02T16:15:00Z,postgres-replica,31.87,68.58,13.75,12.46,8077,0.0154,42.59,152,6.02,65,0
2026-07-02T16:20:00Z,api-gateway,31.78,57.92,12.54,5.52,14947,0.052,23.38,315,4.69,127,0
2026-07-02T16:20:00Z,auth-service,32.29,47.23,15.84,5.96,8029,0.0276,25.8,159,3.97,60,0
2026-07-02T16:20:00Z,user-service,35.15,47.39,9.76,5.19,9939,0.0369,15.55,204,4.44,86,0
2026-07-02T16:20:00Z,order-service,38.27,68.51,15.8,9.64,6835,0.0463,29.23,137,7.2,61,0
2026-07-02T16:20:00Z,payment-service,20.45,54.85,6.17,14.32,2786,0.0,47.46,56,5.75,23,0
2026-07-02T16:20:00Z,inventory-service,24.33,50.45,10.09,5.71,5125,0.0073,17.61,120,3.6,43,0
2026-07-02T16:20:00Z,notification-svc,12.41,41.5,4.06,13.25,4239,0.0484,41.63,84,5.27,28,0
2026-07-02T16:20:00Z,search-service,40.74,72.09,17.56,21.85,8752,0.076,69.93,171,6.71,70,0
2026-07-02T16:20:00Z,cache-layer,9.82,78.5,5.22,1.0,25211,0.0016,1.5,513,9.33,206,0
2026-07-02T16:20:00Z,message-queue,20.64,43.62,7.6,1.27,18040,0.0053,1.9,371,4.05,150,0
2026-07-02T16:20:00Z,postgres-primary,46.78,82.65,20.41,13.48,11828,0.03,40.12,228,7.19,85,0
2026-07-02T16:20:00Z,postgres-replica,35.19,70.64,12.81,13.52,7902,0.0153,39.4,147,6.34,57,0
2026-07-02T16:25:00Z,api-gateway,30.14,61.22,15.92,4.37,14959,0.0502,16.54,300,8.24,116,0
2026-07-02T16:25:00Z,auth-service,26.24,46.84,12.09,1.0,7799,0.0275,1.5,148,4.52,56,0
2026-07-02T16:25:00Z,user-service,32.62,49.37,12.17,3.35,9712,0.0315,11.03,193,6.03,77,0
2026-07-02T16:25:00Z,order-service,44.12,65.88,21.39,8.38,7213,0.0419,26.72,129,8.5,48,0
2026-07-02T16:25:00Z,payment-service,21.84,55.16,9.49,12.21,3423,0.0088,34.24,65,4.79,30,0
2026-07-02T16:25:00Z,inventory-service,25.41,49.38,11.42,6.68,5065,0.0269,14.79,86,3.98,32,0
2026-07-02T16:25:00Z,notification-svc,14.02,40.44,5.16,15.73,3924,0.0297,46.25,63,4.05,18,0
2026-07-02T16:25:00Z,search-service,46.6,70.93,16.19,26.37,8830,0.0707,76.1,175,8.35,75,0
2026-07-02T16:25:00Z,cache-layer,14.61,72.2,6.43,3.57,24878,0.0,10.53,493,8.32,206,0
2026-07-02T16:25:00Z,message-queue,17.0,44.2,7.14,1.51,18098,0.0089,7.16,364,3.02,147,0
2026-07-02T16:25:00Z,postgres-primary,89.49,79.39,20.82,12.77,11626,2.5367,38.41,247,7.65,99,1
2026-07-02T16:25:00Z,postgres-replica,34.77,71.98,11.52,12.67,7829,0.011,30.53,171,7.61,71,0
2026-07-02T16:30:00Z,api-gateway,34.7,58.1,16.43,6.54,15010,0.0516,24.07,307,5.06,118,0
2026-07-02T16:30:00Z,auth-service,24.96,44.72,8.2,1.0,8059,0.0243,4.82,180,2.94,79,0
2026-07-02T16:30:00Z,user-service,33.32,50.18,11.92,3.66,10075,0.0184,5.75,209,6.09,90,0
2026-07-02T16:30:00Z,order-service,41.27,64.55,19.98,9.96,6829,0.0261,32.86,131,6.32,51,0
2026-07-02T16:30:00Z,payment-service,20.4,55.71,6.99,12.82,3105,0.0049,35.61,62,4.59,37,0
2026-07-02T16:30:00Z,inventory-service,21.41,50.51,9.47,7.47,4958,0.0307,30.45,99,7.29,46,0
2026-07-02T16:30:00Z,notification-svc,19.21,39.94,9.56,15.52,4119,0.0603,46.99,91,3.45,39,0
2026-07-02T16:30:00Z,search-service,41.57,71.6,15.31,23.67,9004,0.0745,70.93,177,7.57,72,0
2026-07-02T16:30:00Z,cache-layer,10.37,73.82,8.96,1.93,24936,0.0,2.9,501,8.32,191,0
2026-07-02T16:30:00Z,message-queue,25.35,45.53,10.48,1.5,17813,0.0054,2.26,367,3.98,142,0
2026-07-02T16:30:00Z,postgres-primary,46.38,80.44,18.18,12.62,11839,0.006,43.25,243,6.53,88,0
2026-07-02T16:30:00Z,postgres-replica,33.18,68.42,12.02,12.44,7748,0.0215,41.99,151,8.16,63,0
2026-07-02T16:35:00Z,api-gateway,37.54,59.57,13.71,7.11,14945,0.0532,23.43,306,7.3,125,0
2026-07-02T16:35:00Z,auth-service,23.65,47.23,10.57,2.33,8156,0.0135,3.49,158,3.86,58,0
2026-07-02T16:35:00Z,user-service,27.49,48.89,12.97,4.01,9961,0.0272,17.21,200,3.97,73,0
2026-07-02T16:35:00Z,order-service,43.04,64.45,21.73,8.02,6798,0.0478,17.76,128,6.9,52,0
2026-07-02T16:35:00Z,payment-service,20.04,53.65,7.17,12.38,2907,0.0175,38.34,48,4.48,15,0
2026-07-02T16:35:00Z,inventory-service,25.54,52.47,10.5,4.38,4885,0.0219,23.71,85,5.1,28,0
2026-07-02T16:35:00Z,notification-svc,14.9,41.66,2.91,14.89,4124,0.0484,51.16,87,3.36,34,0
2026-07-02T16:35:00Z,search-service,46.7,71.27,18.59,23.87,8783,0.0755,66.6,177,7.26,76,0
2026-07-02T16:35:00Z,cache-layer,5.0,75.25,1.0,1.0,24966,0.0039,2.95,505,7.76,207,0
2026-07-02T16:35:00Z,message-queue,15.95,43.55,6.11,2.62,18011,0.0068,6.07,371,4.5,148,0
2026-07-02T16:35:00Z,postgres-primary,48.11,81.9,20.73,11.56,12176,0.02,37.6,228,8.34,86,0
2026-07-02T16:35:00Z,postgres-replica,35.9,69.59,10.65,12.87,8008,0.004,41.04,145,5.02,61,0
2026-07-02T16:40:00Z,api-gateway,36.4,59.3,14.88,6.18,14724,0.0624,20.67,287,3.94,115,0
2026-07-02T16:40:00Z,auth-service,27.61,44.0,12.36,2.64,8070,0.0157,3.97,162,3.19,67,0
2026-07-02T16:40:00Z,user-service,31.55,49.91,12.6,5.59,10175,0.029,25.38,226,4.15,87,0
2026-07-02T16:40:00Z,order-service,35.8,63.53,14.58,7.79,6729,0.0646,23.34,131,5.68,50,0
2026-07-02T16:40:00Z,payment-service,20.67,58.08,11.21,14.09,2941,0.0063,45.2,53,6.52,26,0
2026-07-02T16:40:00Z,inventory-service,21.19,50.51,7.89,5.49,5049,0.0329,18.5,103,3.03,45,0
2026-07-02T16:40:00Z,notification-svc,15.32,39.11,6.44,16.3,4310,0.0321,54.66,93,2.74,29,0
2026-07-02T16:40:00Z,search-service,48.59,70.97,14.73,24.93,9237,0.0598,79.68,168,6.88,69,0
2026-07-02T16:40:00Z,cache-layer,8.86,75.94,7.38,1.0,24914,0.0,1.5,507,7.68,204,0
2026-07-02T16:40:00Z,message-queue,21.24,43.99,8.79,1.52,17987,0.0175,3.12,345,4.89,141,0
2026-07-02T16:40:00Z,postgres-primary,52.64,80.76,21.49,12.55,11979,0.0268,41.03,238,7.8,95,0
2026-07-02T16:40:00Z,postgres-replica,36.43,71.65,13.3,13.18,7952,0.0096,43.81,151,8.03,67,0
2026-07-02T16:45:00Z,api-gateway,31.2,60.77,16.44,5.3,14679,0.0603,7.95,284,5.82,119,0
2026-07-02T16:45:00Z,auth-service,21.34,45.72,6.01,1.95,7760,0.022,2.93,176,4.2,59,0
2026-07-02T16:45:00Z,user-service,30.53,47.89,11.09,5.0,10106,0.0318,17.03,215,4.96,94,0
2026-07-02T16:45:00Z,order-service,41.59,63.8,18.52,10.19,6980,0.0429,19.77,122,6.93,53,0
2026-07-02T16:45:00Z,payment-service,19.49,55.6,8.97,14.54,3341,0.0232,42.49,55,6.02,13,0
2026-07-02T16:45:00Z,inventory-service,30.23,47.78,11.86,5.41,5307,0.0237,16.28,104,3.9,47,0
2026-07-02T16:45:00Z,notification-svc,17.09,41.08,7.84,17.17,3948,0.0509,58.69,76,4.93,39,0
2026-07-02T16:45:00Z,search-service,45.41,70.21,14.4,23.69,9072,0.0484,71.98,173,8.6,67,0
2026-07-02T16:45:00Z,cache-layer,7.93,74.99,3.36,1.0,25004,0.0155,2.28,502,7.84,202,0
2026-07-02T16:45:00Z,message-queue,21.81,42.19,9.83,1.0,17815,0.01,1.5,345,4.22,134,0
2026-07-02T16:45:00Z,postgres-primary,50.8,78.24,22.02,13.81,11928,0.0082,38.24,257,8.64,102,0
2026-07-02T16:45:00Z,postgres-replica,31.83,67.8,13.14,13.51,7662,0.0189,37.48,142,4.99,52,0
2026-07-02T16:50:00Z,api-gateway,33.38,59.91,15.61,3.93,14978,0.06,8.75,285,4.92,115,0
2026-07-02T16:50:00Z,auth-service,29.39,44.93,12.71,3.14,8163,0.0201,14.29,134,4.59,54,0
2026-07-02T16:50:00Z,user-service,25.86,50.74,12.1,3.77,9768,0.0409,11.37,193,5.26,74,0
2026-07-02T16:50:00Z,order-service,41.69,64.47,16.41,10.69,7011,0.0278,39.65,148,5.91,62,0
2026-07-02T16:50:00Z,payment-service,21.2,54.18,10.78,12.23,3165,0.014,39.09,57,6.5,34,0
2026-07-02T16:50:00Z,inventory-service,23.99,49.73,5.75,6.37,4876,0.0135,18.91,76,4.79,31,0
2026-07-02T16:50:00Z,notification-svc,18.6,39.2,10.04,15.97,3808,0.0543,47.75,66,2.85,30,0
2026-07-02T16:50:00Z,search-service,42.07,71.02,22.28,25.05,8964,0.0764,72.38,174,6.07,64,0
2026-07-02T16:50:00Z,cache-layer,15.04,76.29,5.36,3.31,24926,0.0,14.9,489,8.88,188,0
2026-07-02T16:50:00Z,message-queue,21.16,45.6,7.53,1.0,18100,0.014,5.49,360,3.42,140,0
2026-07-02T16:50:00Z,postgres-primary,48.58,81.25,21.81,11.85,11921,0.0245,45.04,244,8.47,107,0
2026-07-02T16:50:00Z,postgres-replica,35.67,70.33,12.44,12.66,8045,0.0084,41.55,157,5.56,55,0
2026-07-02T16:55:00Z,api-gateway,35.36,60.29,15.63,4.73,15011,0.0447,17.42,295,6.86,118,0
2026-07-02T16:55:00Z,auth-service,30.84,45.06,15.4,3.41,7893,0.0201,7.69,153,3.93,59,0
2026-07-02T16:55:00Z,user-service,28.84,51.1,13.7,4.58,9979,0.0373,13.04,196,4.25,84,0
2026-07-02T16:55:00Z,order-service,38.64,65.62,16.67,8.93,7044,0.0429,30.74,139,6.34,60,0
2026-07-02T16:55:00Z,payment-service,18.76,58.38,6.05,12.47,2877,0.0192,42.07,47,6.09,10,0
2026-07-02T16:55:00Z,inventory-service,20.4,50.04,8.68,7.16,4946,0.0186,11.22,121,5.31,50,0
2026-07-02T16:55:00Z,notification-svc,13.33,40.45,5.95,14.12,4063,0.0344,52.57,95,2.09,43,0
2026-07-02T16:55:00Z,search-service,42.27,75.24,17.39,22.16,8779,0.0699,59.66,194,8.31,79,0
2026-07-02T16:55:00Z,cache-layer,13.96,73.29,5.54,1.67,24517,0.0,2.51,492,7.93,202,0
2026-07-02T16:55:00Z,message-queue,21.5,43.14,10.54,2.13,18278,0.021,7.58,375,5.22,156,0
2026-07-02T16:55:00Z,postgres-primary,49.03,78.84,18.25,13.03,11723,0.0151,36.53,224,7.79,90,0
2026-07-02T16:55:00Z,postgres-replica,34.52,71.5,15.57,13.71,8149,0.0173,50.94,160,6.4,65,0
2026-07-02T17:00:00Z,api-gateway,26.36,58.14,10.16,5.14,12035,0.0546,13.12,236,7.26,89,0
2026-07-02T17:00:00Z,auth-service,23.03,46.41,8.38,3.33,6300,0.0191,9.77,112,4.77,42,0
2026-07-02T17:00:00Z,user-service,22.97,50.27,8.8,5.14,8177,0.0246,15.84,141,4.58,57,0
2026-07-02T17:00:00Z,order-service,33.5,62.79,14.0,8.64,5921,0.0407,21.81,104,6.46,38,0
2026-07-02T17:00:00Z,payment-service,10.43,52.78,6.98,13.3,2583,0.009,39.77,36,4.84,18,0
2026-07-02T17:00:00Z,inventory-service,25.63,49.34,8.34,7.28,4177,0.0221,22.01,78,4.2,28,0
2026-07-02T17:00:00Z,notification-svc,11.62,41.32,6.98,14.27,3620,0.0542,45.57,62,4.08,24,0
2026-07-02T17:00:00Z,search-service,33.55,68.54,14.43,22.88,7049,0.0513,61.31,150,7.77,63,0
2026-07-02T17:00:00Z,cache-layer,5.0,76.64,1.59,1.0,20387,0.0015,7.69,405,8.03,161,0
2026-07-02T17:00:00Z,message-queue,10.14,45.43,3.13,1.8,14337,0.021,5.73,288,6.6,110,0
2026-07-02T17:00:00Z,postgres-primary,45.57,81.4,18.86,11.39,9277,0.0,32.25,202,7.37,75,0
2026-07-02T17:00:00Z,postgres-replica,33.06,70.87,10.88,12.65,6352,0.0026,32.23,121,6.71,54,0
2026-07-02T17:05:00Z,api-gateway,27.31,60.36,8.7,6.89,12171,0.055,20.21,229,7.1,102,0
2026-07-02T17:05:00Z,auth-service,22.23,44.35,7.7,1.88,6523,0.0399,14.19,133,4.02,55,0
2026-07-02T17:05:00Z,user-service,26.86,49.2,8.46,4.42,7801,0.0238,17.2,160,6.34,62,0
2026-07-02T17:05:00Z,order-service,34.34,67.63,13.11,9.65,5795,0.0539,30.7,127,6.13,50,0
2026-07-02T17:05:00Z,payment-service,15.82,56.3,7.6,11.1,2621,0.0,31.31,56,5.71,25,0
2026-07-02T17:05:00Z,inventory-service,19.75,48.24,4.05,4.73,3902,0.0294,8.03,69,4.35,34,0
2026-07-02T17:05:00Z,notification-svc,8.88,39.34,5.71,15.37,3174,0.0548,53.35,64,6.13,27,0
2026-07-02T17:05:00Z,search-service,37.38,67.24,11.0,23.69,7520,0.0598,72.03,156,8.38,62,0
2026-07-02T17:05:00Z,cache-layer,8.77,74.03,7.72,2.08,20125,0.0,11.5,393,6.94,158,0
2026-07-02T17:05:00Z,message-queue,19.63,43.45,7.44,2.56,14071,0.0096,17.07,292,1.93,118,0
2026-07-02T17:05:00Z,postgres-primary,38.87,79.86,17.9,12.14,9693,0.0216,30.0,188,7.5,80,0
2026-07-02T17:05:00Z,postgres-replica,23.07,70.13,7.86,13.61,6370,0.0238,37.22,128,5.03,50,0
2026-07-02T17:10:00Z,api-gateway,19.99,61.68,9.13,3.87,11810,0.0574,10.09,221,5.1,87,0
2026-07-02T17:10:00Z,auth-service,26.36,45.52,10.13,3.86,6662,0.0329,12.89,133,4.71,52,0
2026-07-02T17:10:00Z,user-service,23.81,49.93,8.24,3.85,8204,0.0297,5.78,171,5.54,62,0
2026-07-02T17:10:00Z,order-service,32.56,67.33,13.51,9.18,5637,0.0405,27.17,106,6.72,34,0
2026-07-02T17:10:00Z,payment-service,17.65,55.08,8.92,14.35,2399,0.0109,39.78,29,5.64,15,0
2026-07-02T17:10:00Z,inventory-service,14.61,50.12,4.28,5.8,4434,0.0153,21.35,99,5.87,41,0
2026-07-02T17:10:00Z,notification-svc,11.33,39.63,4.13,14.37,3200,0.0489,46.47,61,3.42,27,0
2026-07-02T17:10:00Z,search-service,36.53,69.86,13.41,23.05,7287,0.0716,72.31,152,8.65,61,0
2026-07-02T17:10:00Z,cache-layer,8.46,71.77,6.58,1.0,20746,0.0025,1.5,422,6.79,169,0
2026-07-02T17:10:00Z,message-queue,17.4,42.95,13.03,3.51,14792,0.0,5.26,298,3.99,128,0
2026-07-02T17:10:00Z,postgres-primary,40.5,80.94,17.05,11.97,9962,0.0152,31.22,193,8.55,78,0
2026-07-02T17:10:00Z,postgres-replica,34.12,69.31,10.38,12.62,6249,0.0127,45.97,127,8.52,56,0
2026-07-02T17:15:00Z,api-gateway,32.53,59.51,11.98,4.52,12116,0.0569,19.52,242,5.2,102,0
2026-07-02T17:15:00Z,auth-service,23.43,44.68,7.99,3.98,6158,0.0299,11.17,122,2.22,53,0
2026-07-02T17:15:00Z,user-service,27.15,51.44,12.16,4.88,8071,0.034,14.8,162,5.39,63,0
2026-07-02T17:15:00Z,order-service,28.69,63.93,15.36,8.85,5699,0.0515,35.61,102,8.57,40,0
2026-07-02T17:15:00Z,payment-service,16.3,55.32,7.85,12.64,2556,0.0094,29.35,46,6.0,20,0
2026-07-02T17:15:00Z,inventory-service,22.6,50.57,7.45,6.79,3876,0.0254,13.84,89,5.26,35,0
2026-07-02T17:15:00Z,notification-svc,11.99,40.2,5.26,14.96,3623,0.052,42.75,75,3.38,34,0
2026-07-02T17:15:00Z,search-service,41.67,71.07,19.03,23.94,7239,0.078,64.78,138,6.92,48,0
2026-07-02T17:15:00Z,cache-layer,11.45,75.73,4.41,1.0,20241,0.0,1.5,390,7.67,160,0
2026-07-02T17:15:00Z,message-queue,14.33,45.35,3.21,1.79,14491,0.0,18.02,302,4.73,122,0
2026-07-02T17:15:00Z,postgres-primary,42.03,82.03,17.99,13.6,9415,0.0024,38.4,177,10.02,78,0
2026-07-02T17:15:00Z,postgres-replica,29.25,71.25,14.0,13.25,6611,0.0007,43.81,138,8.56,56,0
2026-07-02T17:20:00Z,api-gateway,25.64,60.42,11.41,5.33,12258,0.062,7.99,260,5.53,109,0
2026-07-02T17:20:00Z,auth-service,18.96,43.39,7.75,3.75,6787,0.0197,10.14,109,4.56,43,0
2026-07-02T17:20:00Z,user-service,19.49,50.03,6.9,4.85,7982,0.0286,14.36,147,4.82,58,0
2026-07-02T17:20:00Z,order-service,34.69,63.45,13.52,7.97,5107,0.0353,18.6,109,6.83,38,0
2026-07-02T17:20:00Z,payment-service,13.67,56.23,4.71,10.87,2149,0.0087,36.93,43,5.78,10,0
2026-07-02T17:20:00Z,inventory-service,22.66,46.88,10.47,8.21,3984,0.0279,19.6,88,5.2,36,0
2026-07-02T17:20:00Z,notification-svc,12.4,40.08,5.24,15.29,2801,0.0466,45.7,51,2.48,18,0
2026-07-02T17:20:00Z,search-service,37.37,70.88,13.62,22.94,7445,0.056,60.51,139,7.62,53,0
2026-07-02T17:20:00Z,cache-layer,6.59,74.73,2.21,1.0,20266,0.0,1.5,408,7.57,172,0
2026-07-02T17:20:00Z,message-queue,17.36,47.06,4.56,2.45,14555,0.0145,16.23,308,5.54,120,0
2026-07-02T17:20:00Z,postgres-primary,38.91,77.38,14.47,10.84,9823,0.0083,38.73,214,6.92,80,0
2026-07-02T17:20:00Z,postgres-replica,26.63,70.62,8.69,12.94,6350,0.0037,37.56,134,7.24,55,0
2026-07-02T17:25:00Z,api-gateway,26.5,61.11,11.65,5.18,12345,0.0391,13.39,258,6.29,102,0
2026-07-02T17:25:00Z,auth-service,22.12,41.77,9.49,3.41,7001,0.0247,9.7,151,3.83,60,0
2026-07-02T17:25:00Z,user-service,29.18,50.73,13.2,3.11,7871,0.0304,11.01,160,4.91,60,0
2026-07-02T17:25:00Z,order-service,26.19,69.45,8.02,9.31,5794,0.0323,31.79,105,6.13,34,0
2026-07-02T17:25:00Z,payment-service,15.71,54.4,2.23,13.08,2422,0.0161,43.77,58,5.59,23,0
2026-07-02T17:25:00Z,inventory-service,21.32,51.35,6.67,6.8,4195,0.0095,20.03,66,3.55,26,0
2026-07-02T17:25:00Z,notification-svc,8.96,40.27,1.0,13.78,3544,0.054,45.99,64,5.75,10,0
2026-07-02T17:25:00Z,search-service,37.35,69.91,15.52,23.3,7295,0.0458,65.47,161,5.82,64,0
2026-07-02T17:25:00Z,cache-layer,9.6,74.0,1.68,1.0,20142,0.0139,1.5,392,8.61,150,0
2026-07-02T17:25:00Z,message-queue,8.75,42.74,3.96,1.76,14617,0.0045,11.87,298,5.15,124,0
2026-07-02T17:25:00Z,postgres-primary,38.31,78.57,14.38,10.71,9843,0.0,38.64,201,6.19,80,0
2026-07-02T17:25:00Z,postgres-replica,27.78,73.37,14.91,10.56,6529,0.0121,33.46,125,7.34,44,0
2026-07-02T17:30:00Z,api-gateway,26.13,62.4,10.92,5.44,11809,0.0529,20.71,231,6.01,92,0
2026-07-02T17:30:00Z,auth-service,18.18,47.9,5.44,3.76,6321,0.0156,15.38,124,3.27,45,0
2026-07-02T17:30:00Z,user-service,23.1,50.81,8.04,5.16,8035,0.0144,17.35,168,4.21,64,0
2026-07-02T17:30:00Z,order-service,31.69,63.67,12.38,7.97,6077,0.0266,17.56,119,6.46,48,0
2026-07-02T17:30:00Z,payment-service,17.19,56.19,7.82,13.07,2628,0.002,37.59,53,6.02,22,0
2026-07-02T17:30:00Z,inventory-service,12.01,49.27,2.98,6.79,3887,0.0298,24.3,71,5.17,27,0
